,classified_id,classified_type,classified_subtype,classified_price,classified_transactionType,classified_zip,classified_visualisationOption,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_atticExists,classified_basementExists,classified_outdoor_garden_surface,classified_outdoor_terrace_exists,classified_specificities_SME_office_exists,classified_wellnessEquipment_hasSwimmingPool,classified_parking_parkingSpaceCount_indoor,classified_parking_parkingSpaceCount_outdoor,classified_condition_isNewlyBuilt,new_price,classified_region,bedroom_count
4838,9463376,apartment,apartment,299000,forsale,1020,xl,hyperequipped,,justrenovated,gas,210.0,1.0,,,,,,,,,29.0,,0,Brussels,1
4839,9817048,apartment,apartment,299000,forsale,1050,xl,installed,,good,gas,376.0,1.0,,,True,,,,,,,,0,Brussels,1
4840,9964639,apartment,penthouse,299000,forsale,1080,xl,installed,2009.0,justrenovated,electric,376.0,2.0,,,True,,True,,,2.0,,,0,Brussels,2
4841,9966391,apartment,penthouse,299000,forsale,1081,xl,installed,2009.0,justrenovated,electric,376.0,2.0,,,True,,True,,,2.0,,,0,Brussels,2
4842,9964640,apartment,penthouse,299000,forsale,1082,xl,installed,2009.0,justrenovated,electric,376.0,2.0,,,True,,True,,,2.0,,,0,Brussels,2
4843,10061484,apartment,apartment,310000,forsale,1080,xl,installed,1988.0,justrenovated,gas,120.0,2.0,,,True,,True,,,1.0,,,0,Brussels,2
4844,10000426,apartment,apartment,310000,forsale,8660,xl,installed,1966.0,justrenovated,gas,119.0,3.0,,,,,True,,,,,,0,West Vlaanderen,3
4845,10097763,apartment,duplex,319000,forsale,2640,xl,hyperequipped,,justrenovated,,,3.0,,,,,True,,,,,,0,Antwerp,3
4846,9982790,apartment,loft,319000,forsale,4020,xl,semiequipped,,good,gas,158.0,1.0,,,True,,True,,,,,,0,Liege,1
4847,8993658,apartment,apartment,319000,forsale,4100,xl,installed,2021.0,good,gas,,2.0,,,True,,True,,,,,,0,Liege,2
4848,10093468,apartment,apartment,319000,forsale,8400,xl,installed,1958.0,justrenovated,gas,185.0,2.0,,,,,,,,,,,0,West Vlaanderen,2
4849,9977733,apartment,apartment,320000,forsale,1190,xl,installed,,justrenovated,gas,320.0,2.0,,,True,,,,,1.0,,,0,Brussels,2
4850,9971291,apartment,loft,320000,forsale,2018,xl,installed,,good,gas,143.0,2.0,,,,,,,,,,,0,Antwerp,2
4851,10129511,apartment,apartment,325000,forsale,1000,xl,hyperequipped,1963.0,torenovate,,249.0,2.0,,,,,True,,,1.0,,,0,Brussels,2
4852,10075781,apartment,apartment,325000,forsale,1150,xl,installed,1976.0,good,gas,153.0,2.0,,,True,,True,,,1.0,,,0,Brussels,2
4853,9966695,apartment,apartment,325000,forsale,1150,xl,hyperequipped,1964.0,good,gas,261.0,3.0,,,True,,True,,,,,,0,Brussels,3
4854,10055837,apartment,apartment,325000,forsale,1160,xl,installed,1960.0,justrenovated,fueloil,175.0,2.0,,,True,,True,,,1.0,1.0,,0,Brussels,2
4855,10127668,apartment,apartment,325000,forsale,2580,xl,installed,,good,gas,91.0,3.0,,,True,,True,,,2.0,,,0,Antwerp,3
4864,10010922,apartment,apartment,330000,forsale,1200,xl,semiequipped,1964.0,good,,145.0,2.0,,,True,,True,,,1.0,,,0,Brussels,2
4865,10115215,apartment,apartment,335000,forsale,1030,xl,notinstalled,1970.0,good,gas,209.0,3.0,,,,,True,,,,,,0,Brussels,3
4866,10125000,apartment,apartment,336000,forsale,1000,xl,installed,,good,gas,,2.0,,,True,,True,,,,,,0,Brussels,2
4867,10043081,apartment,apartment,340000,forsale,1050,xl,semiequipped,,good,gas,564.0,1.0,,,,,True,,,,,,0,Brussels,1
4868,10099307,apartment,groundfloor,349000,forsale,1180,xl,installed,1972.0,good,gas,341.0,2.0,,,True,,True,,,1.0,1.0,,0,Brussels,2
4869,9824428,apartment,triplex,349900,forsale,1081,xl,installed,1960.0,good,,342.0,3.0,,,True,,,True,,,,,0,Brussels,3
4870,10087258,apartment,apartment,350000,forsale,8370,xl,hyperequipped,1976.0,justrenovated,gas,144.0,2.0,,,True,,True,,,,1.0,,0,West Vlaanderen,2
4871,10052527,apartment,apartment,358000,forsale,8370,xl,installed,2014.0,justrenovated,gas,110.0,3.0,,,,,True,,,,,,0,West Vlaanderen,3
4872,9990618,apartment,duplex,358000,forsale,9400,xl,installed,2012.0,justrenovated,gas,117.0,2.0,,,,,,,,,,,0,Oost Vlaanderen,2
4873,9207783,apartment,apartment,365000,forsale,4000,xl,hyperequipped,1963.0,justrenovated,gas,233.0,3.0,,,True,,True,,,1.0,,,0,Liege,3
4874,10033192,apartment,apartment,365000,forsale,7000,xl,installed,,good,electric,174.0,3.0,,,True,,True,,,1.0,,,0,Hainaut,3
4875,9729532,apartment,groundfloor,366000,forsale,8370,xl,hyperequipped,2021.0,justrenovated,gas,,3.0,,,,,True,,,1.0,1.0,,0,West Vlaanderen,3
4876,10087238,apartment,apartment,367500,forsale,9100,xl,installed,2016.0,justrenovated,gas,75.0,2.0,,,True,1.0,True,,,2.0,,,0,Oost Vlaanderen,2
4877,9923120,apartment,duplex,369000,forsale,9300,xl,hyperequipped,1990.0,justrenovated,gas,144.0,3.0,,,True,,True,,,1.0,2.0,,0,Oost Vlaanderen,3
4878,10112534,apartment,duplex,370000,forsale,3001,xl,installed,1991.0,good,electric,213.0,2.0,,,,,True,,,1.0,1.0,,0,Vlaams Brabant,2
4879,10062882,apartment,apartment,372500,forsale,2018,xl,installed,1923.0,justrenovated,gas,168.0,2.0,,,True,150.0,True,,,,,,0,Antwerp,2
4880,10116898,apartment,apartment,375000,forsale,1000,xl,semiequipped,2014.0,good,gas,,2.0,,,,,True,,,,,,0,Brussels,2
4881,9965435,apartment,duplex,379000,forsale,2018,xl,installed,1918.0,justrenovated,gas,185.0,2.0,,,,,True,,,,,,0,Antwerp,2
4882,10093746,apartment,apartment,379900,forsale,8670,xl,installed,2006.0,justrenovated,gas,162.0,2.0,,,,,,,,,,,0,West Vlaanderen,2
4883,10109544,apartment,groundfloor,380000,forsale,1861,xl,installed,2013.0,good,gas,123.0,2.0,,,,,True,,,,1.0,,0,Vlaams Brabant,2
4884,9563647,apartment,apartment,385000,forsale,8430,xl,installed,2004.0,justrenovated,electric,205.0,2.0,,,True,,True,,,,,,0,West Vlaanderen,2
4885,10115017,apartment,apartment,390000,forsale,1180,xl,installed,2024.0,justrenovated,,44.0,2.0,,,True,55.0,True,,,,,,0,Brussels,2
4886,10067535,apartment,apartment,390000,forsale,2800,xl,installed,2022.0,good,,,3.0,,,,,True,,,,,,0,Antwerp,3
4887,10128270,apartment,apartment,395000,forsale,2018,xl,installed,1954.0,justrenovated,gas,200.0,2.0,,,,,True,,,,1.0,,0,Antwerp,2
4888,10110350,apartment,groundfloor,399000,forsale,9300,xl,hyperequipped,,good,gas,88.0,2.0,,,,40.0,True,,,1.0,1.0,,0,Oost Vlaanderen,2
4889,10049079,apartment,apartment,410000,forsale,1000,xl,installed,2004.0,good,gas,88.0,2.0,,,True,,True,,,,,,0,Brussels,2
4890,10110680,apartment,penthouse,445000,forsale,1501,xl,hyperequipped,2003.0,justrenovated,gas,249.0,3.0,,,,,True,,,1.0,,,0,Vlaams Brabant,3
4891,10125089,apartment,penthouse,449500,forsale,1000,xl,semiequipped,2002.0,good,,,2.0,,,,,True,,,,,,0,Brussels,2
4892,10098161,apartment,apartment,450000,forsale,8430,xl,installed,2014.0,justrenovated,gas,133.0,2.0,,,,,True,,,,,,0,West Vlaanderen,2
4893,10122589,apartment,apartment,459000,forsale,8400,xl,hyperequipped,1975.0,justrenovated,gas,153.0,2.0,,,True,,True,,,,,,0,West Vlaanderen,2
4902,9631810,apartment,penthouse,459000,forsale,8670,xl,installed,1975.0,torenovate,gas,327.0,2.0,,,,,True,,,,,,0,West Vlaanderen,2
4903,10082191,apartment,duplex,490000,forsale,1410,xl,installed,1969.0,good,gas,214.0,4.0,,,True,200.0,True,True,,2.0,4.0,,0,Brabant Wallonia,4
4904,9960403,apartment,apartment,495000,forsale,1190,xl,installed,1958.0,torenovate,gas,230.0,3.0,,,True,,True,,,,,,0,Brussels,3
4905,9890970,apartment,apartment,495000,forsale,9000,xl,installed,1967.0,justrenovated,gas,150.0,3.0,,,True,,True,,,,,,0,Oost Vlaanderen,3
4906,10115674,apartment,apartment,525000,forsale,1050,xl,installed,1930.0,good,gas,307.0,3.0,,,True,,True,True,,3.0,,,0,Brussels,3
4907,10087918,apartment,apartment,529000,forsale,8370,xl,installed,1987.0,justrenovated,electric,189.0,3.0,,,True,,True,,,,,,0,West Vlaanderen,3
4908,10117474,apartment,apartment,535000,forsale,8300,xl,hyperequipped,1975.0,justrenovated,gas,322.0,1.0,,,,,True,,,,,,0,West Vlaanderen,1
4909,9943235,apartment,apartment,547000,forsale,3500,xl,installed,1939.0,justrenovated,gas,98.0,2.0,,,,,,,,,,,0,Limburg,2
4910,10106847,apartment,apartment,549000,forsale,2320,xl,installed,2008.0,justrenovated,fueloil,231.0,4.0,,,,,True,True,,,4.0,,0,Antwerp,4
4911,10026322,apartment,apartment,549000,forsale,3500,xl,installed,1962.0,justrenovated,gas,54.0,3.0,,,,,,,,,,,0,Limburg,3
4912,9974002,apartment,groundfloor,565000,forsale,1200,xl,hyperequipped,2018.0,justrenovated,gas,96.0,3.0,,,True,,True,,,1.0,,,0,Brussels,3
4913,10052899,apartment,duplex,580000,forsale,1050,xl,hyperequipped,2010.0,justrenovated,,,2.0,,,True,15.0,True,,,1.0,,,0,Brussels,2
4914,9994174,apartment,apartment,590000,forsale,1060,xl,installed,,justrenovated,gas,168.0,3.0,,,True,,,,,,2.0,,0,Brussels,3
4915,9949986,apartment,apartment,595000,forsale,8300,xl,hyperequipped,2004.0,justrenovated,gas,103.0,2.0,,,,,True,,,,,,0,West Vlaanderen,2
4916,7698119,apartment,apartment,598000,forsale,1200,xl,hyperequipped,2007.0,good,gas,96.0,3.0,,,True,,True,,,1.0,,,0,Brussels,3
4917,10064002,apartment,groundfloor,599000,forsale,2070,xl,hyperequipped,,justrenovated,gas,239.0,2.0,,,,78.0,True,,,,1.0,,0,Antwerp,2
4918,9539253,apartment,apartment,645000,forsale,1180,xl,semiequipped,1904.0,justrenovated,gas,220.0,3.0,,,True,,True,True,,,,,0,Brussels,3
4919,9970932,apartment,apartment,650000,forsale,1000,xl,hyperequipped,1900.0,justrenovated,gas,97.0,3.0,,,True,,,,,,,,0,Brussels,3
4920,9993321,apartment,penthouse,650000,forsale,1150,xl,semiequipped,2011.0,justrenovated,gas,106.0,2.0,,,True,,True,,,,1.0,,0,Brussels,2
4921,10003552,apartment,apartment,650000,forsale,1180,xl,hyperequipped,1967.0,torenovate,gas,133.0,3.0,,,True,,True,,,1.0,,,0,Brussels,3
4922,9941801,apartment,apartment,675000,forsale,1180,xl,hyperequipped,1965.0,good,gas,271.0,3.0,,,True,,True,True,,1.0,,,0,Brussels,3
4923,10090645,apartment,penthouse,675000,forsale,2000,xl,installed,1932.0,justrenovated,gas,232.0,4.0,,,True,,True,,,,,,0,Antwerp,4
4924,10080136,apartment,penthouse,675000,forsale,2018,xl,installed,1932.0,justrenovated,gas,232.0,4.0,,,True,,True,,,,,,0,Antwerp,4
4925,9980803,apartment,apartment,675000,forsale,8300,xl,hyperequipped,1967.0,justrenovated,gas,102.0,2.0,,,,,,,,,,,0,West Vlaanderen,2
4926,10119171,apartment,apartment,675000,forsale,9000,xl,installed,2008.0,justrenovated,gas,147.0,2.0,,,,,,,,,,,0,Oost Vlaanderen,2
4927,10019211,apartment,triplex,685000,forsale,1200,xl,hyperequipped,1956.0,good,fueloil,249.0,4.0,,,True,,True,True,,,,,0,Brussels,4
4928,9986249,apartment,apartment,715000,forsale,1000,xl,hyperequipped,1999.0,justrenovated,gas,93.0,3.0,,,,,,,,,2.0,,0,Brussels,3
4929,9996334,apartment,apartment,725000,forsale,1040,xl,hyperequipped,1980.0,good,gas,265.0,2.0,,,True,,True,,,1.0,,,0,Brussels,2
4930,9953269,apartment,apartment,725000,forsale,1180,xl,hyperequipped,1954.0,good,fueloil,365.0,3.0,,,True,734.0,True,,,1.0,1.0,,0,Brussels,3
4931,9900935,apartment,loft,740000,forsale,1000,xl,hyperequipped,,justrenovated,gas,318.0,2.0,,,,,,True,,,1.0,,0,Brussels,2
4940,9779615,apartment,loft,740000,forsale,1000,xl,hyperequipped,,justrenovated,gas,318.0,2.0,,,,,,True,,1.0,,,0,Brussels,2
4941,9978786,apartment,apartment,745000,forsale,2000,xl,installed,1923.0,justrenovated,gas,168.0,2.0,,,True,150.0,True,,,,,,0,Antwerp,2
4942,10019826,apartment,duplex,750000,forsale,1040,xl,semiequipped,1918.0,good,gas,,4.0,,,,77.0,,,,,,,0,Brussels,4
4943,10096780,apartment,penthouse,750000,forsale,1082,xl,hyperequipped,1980.0,justrenovated,,504.0,2.0,,,True,,,True,,1.0,,,0,Brussels,2
4944,9989184,apartment,penthouse,750000,forsale,2930,xl,hyperequipped,2009.0,good,,129.87,2.0,,,True,,True,True,,1.0,2.0,,0,Antwerp,2
4945,10043562,apartment,apartment,755000,forsale,8300,xl,installed,1966.0,justrenovated,,322.0,2.0,,,,,True,,,1.0,1.0,,0,West Vlaanderen,2
4946,10113863,apartment,penthouse,770000,forsale,1150,xl,semiequipped,2018.0,justrenovated,,98.0,2.0,,,True,,True,,,,1.0,,0,Brussels,2
4947,10113865,apartment,penthouse,770000,forsale,1160,xl,semiequipped,2018.0,justrenovated,,98.0,2.0,,,True,,True,,,,1.0,,0,Brussels,2
4948,10066735,apartment,apartment,770000,forsale,1160,xl,hyperequipped,2018.0,justrenovated,gas,98.0,2.0,,,True,,True,,,1.0,1.0,,0,Brussels,2
4949,10094900,apartment,apartment,790000,forsale,1180,xl,installed,,justrenovated,gas,122.0,3.0,,,True,,,,,1.0,,,0,Brussels,3
4950,9903181,apartment,apartment,849000,forsale,2000,xl,installed,2018.0,justrenovated,,56.0,3.0,,,,,True,,,1.0,,,0,Antwerp,3
4951,10071676,apartment,apartment,890000,forsale,1030,xl,hyperequipped,1915.0,justrenovated,fueloil,197.0,3.0,,,True,,,True,,,1.0,,0,Brussels,3
4952,10101274,apartment,groundfloor,890000,forsale,1150,xl,installed,1950.0,justrenovated,gas,310.0,3.0,,,True,,True,True,,1.0,1.0,,0,Brussels,3
4953,10041115,apartment,penthouse,890000,forsale,1180,xl,hyperequipped,1992.0,good,gas,193.0,3.0,,,True,,True,,True,,,,0,Brussels,3
4954,9991630,apartment,penthouse,975000,forsale,1060,xl,hyperequipped,1910.0,justrenovated,gas,189.0,4.0,,,True,,True,,,1.0,,,0,Brussels,4
4955,10125535,apartment,apartment,995000,forsale,8300,xl,installed,2006.0,good,gas,77.0,2.0,,,True,,True,,,,1.0,,0,West Vlaanderen,2
4956,10085824,apartment,apartment,995000,forsale,8300,xl,hyperequipped,1999.0,justrenovated,gas,112.0,2.0,,,True,,True,,,,,,0,West Vlaanderen,2
4957,9529872,apartment,penthouse,998000,forsale,1050,xl,hyperequipped,2014.0,justrenovated,,82.0,3.0,,,True,,True,,,,3.0,,0,Brussels,3
4958,10096846,apartment,apartment,998000,forsale,2000,xl,hyperequipped,2000.0,good,gas,141.0,3.0,,,,,,True,,,1.0,,0,Antwerp,3
4959,9861729,apartment,apartment,1050000,forsale,1000,xl,hyperequipped,2011.0,justrenovated,,127.0,2.0,,,True,,True,,True,,2.0,,0,Brussels,2
4960,9941836,apartment,apartment,1090000,forsale,1180,xl,hyperequipped,2020.0,justrenovated,gas,86.0,5.0,,,True,100.0,True,True,,2.0,,,0,Brussels,5
4961,9967040,apartment,apartment,1095000,forsale,1050,xl,installed,1930.0,good,fueloil,142.0,3.0,,,True,,,True,,1.0,,,0,Brussels,3
4962,9403384,apartment,apartment,1100000,forsale,1180,xl,hyperequipped,,justrenovated,gas,157.0,2.0,,,True,,True,True,,1.0,,,0,Brussels,2
4963,9162837,apartment,apartment,1125000,forsale,1160,xl,hyperequipped,1978.0,good,gas,168.0,4.0,,,True,240.0,True,,,,4.0,,0,Brussels,4
4964,9982376,apartment,apartment,1140000,forsale,8620,xl,installed,2001.0,justrenovated,electric,439.0,3.0,,,,,True,,,,,,0,West Vlaanderen,3
4965,9643311,apartment,penthouse,1300000,forsale,5100,xl,hyperequipped,2011.0,justrenovated,gas,186.0,3.0,,,True,,True,,,1.0,4.0,,0,Namur,3
4966,10105808,apartment,apartment,1650000,forsale,8300,xl,installed,1966.0,torenovate,gas,223.0,3.0,,,True,,True,,,,,,0,West Vlaanderen,3
4967,9997721,apartment,apartment,1995000,forsale,1000,xl,hyperequipped,1894.0,justrenovated,gas,143.0,5.0,,,True,,True,True,,4.0,,,0,Brussels,5
4968,9660753,apartment,penthouse,1995000,forsale,1180,xl,hyperequipped,1985.0,justrenovated,gas,108.0,3.0,,True,True,,True,,,2.0,,,0,Brussels,3
4969,9995272,apartment,penthouse,2100000,forsale,1050,xl,hyperequipped,1992.0,justrenovated,gas,443.0,3.0,,,True,,True,True,,2.0,,,0,Brussels,3
4978,10047097,apartment,apartment,2195000,forsale,8300,xl,hyperequipped,1967.0,justrenovated,gas,154.0,3.0,,,,,,,,,,,0,West Vlaanderen,3
4979,9985940,apartment,penthouse,3200000,forsale,2000,xl,hyperequipped,2015.0,justrenovated,gas,169.0,2.0,,,True,,True,True,,2.0,2.0,,0,Antwerp,2
4980,9893545,apartment,penthouse,3500000,forsale,1000,xl,hyperequipped,2017.0,justrenovated,,95.0,3.0,,,True,,True,,True,4.0,4.0,,0,Brussels,3
4981,9970171,apartment,apartment,3800000,forsale,1180,xl,installed,1971.0,justrenovated,,235.0,3.0,,,True,,True,,,,3.0,,0,Brussels,3
4982,10145575,apartment,apartment,250000,forsale,1000,xl,installed,1935.0,justrenovated,gas,,1.0,,,,,,,,,,,0,Brussels,1
4983,10145531,apartment,apartment,675000,forsale,8300,xl,hyperequipped,1958.0,justrenovated,gas,98.0,2.0,,,True,,,,,,,,0,West Vlaanderen,2
4984,10133208,apartment,apartment,245000,forsale,8620,xl,hyperequipped,,justrenovated,electric,,1.0,,,,,True,,,,,,0,West Vlaanderen,1
4985,10148810,apartment,apartment,295500,forsale,2230,xl,semiequipped,2021.0,justrenovated,gas,,2.0,,,,,True,,,,,1.0,0,Antwerp,2
4986,10148812,apartment,apartment,308500,forsale,2230,xl,semiequipped,2021.0,justrenovated,gas,,2.0,,,,,True,,,,,1.0,0,Antwerp,2
4987,10147053,apartment,apartment,165000,forsale,1070,xl,installed,,torenovate,gas,269.0,1.0,,,,,,,,,,,0,Brussels,1
4988,10147051,apartment,apartment,175000,forsale,1070,xl,installed,,torenovate,gas,208.0,1.0,,,,,,,,,,,0,Brussels,1
4989,10148136,apartment,apartment,225000,forsale,1180,xl,installed,,good,gas,146.0,1.0,,,True,,True,,,,,,0,Brussels,1
4990,10147619,apartment,apartment,259000,forsale,9300,xl,hyperequipped,1970.0,good,gas,232.0,2.0,,,True,,True,,,,,,0,Oost Vlaanderen,2
4991,10148361,apartment,apartment,275000,forsale,8620,xl,installed,2004.0,justrenovated,,186.0,2.0,,,True,,True,,,,,,0,West Vlaanderen,2
4992,10135623,apartment,apartment,139500,forsale,9660,xl,semiequipped,1970.0,justrenovated,gas,66.0,1.0,,,,,,,,,,,0,Oost Vlaanderen,1
4993,10134026,apartment,apartment,159000,forsale,1083,xl,semiequipped,1965.0,torenovate,gas,346.0,2.0,,,True,,True,,,,,,0,Brussels,2
4994,10133915,apartment,apartment,259000,forsale,9100,xl,installed,2018.0,justrenovated,gas,102.0,2.0,,,,,True,,,2.0,,,0,Oost Vlaanderen,2
4995,10134982,apartment,apartment,275000,forsale,1050,xl,semiequipped,,good,fueloil,159.0,1.0,,,True,,,,,,,,0,Brussels,1
4996,10133999,apartment,apartment,330000,forsale,1500,xl,hyperequipped,2018.0,justrenovated,gas,145.0,2.0,,,,,True,,,,,,0,Vlaams Brabant,2
4997,10135565,apartment,penthouse,450000,forsale,3545,xl,hyperequipped,2008.0,justrenovated,gas,139.0,2.0,,True,,,True,True,,,,,0,Limburg,2
4998,10135374,apartment,apartment,460000,forsale,9000,xl,semiequipped,2020.0,good,,40.0,2.0,,,,,True,,,1.0,,,0,Oost Vlaanderen,2
4999,10151612,apartment,flatstudio,199000,forsale,1160,xl,hyperequipped,,justrenovated,electric,331.0,0.0,,,True,,True,,,,,,0,Brussels,6 to 8
5000,10028044,apartment,serviceflat,160000,forsale,2861,xl,semiequipped,2015.0,good,,117.0,1.0,,,True,,True,,,,,1.0,0,Antwerp,1
5001,9790452,apartment,apartment,230000,forsale,4470,xl,installed,2022.0,good,,,2.0,,,True,,True,,,,1.0,1.0,0,Liege,2
5002,9932807,apartment,apartment,245000,forsale,9600,xl,installed,2022.0,good,gas,66.0,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
5003,9792223,apartment,apartment,250000,forsale,4470,xl,installed,2022.0,good,,,2.0,,,,,True,,,,1.0,1.0,0,Liege,2
5004,9009624,apartment,apartment,251300,forsale,4100,xl,semiequipped,,good,gas,,2.0,,,True,,True,,,,1.0,1.0,0,Liege,2
5005,9009620,apartment,apartment,256700,forsale,4100,xl,semiequipped,,good,gas,,2.0,,,True,,True,,,,1.0,1.0,0,Liege,2
5006,9009623,apartment,apartment,262000,forsale,4100,xl,semiequipped,,good,gas,,2.0,,,True,,True,,,,1.0,1.0,0,Liege,2
5007,9932806,apartment,apartment,265000,forsale,9600,xl,installed,2022.0,good,gas,40.0,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
5016,9932804,apartment,apartment,267500,forsale,9600,xl,installed,2022.0,good,gas,44.0,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
5017,10127774,apartment,apartment,279000,forsale,9052,xl,semiequipped,2021.0,good,gas,,1.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,1
5018,10127771,apartment,apartment,288000,forsale,9052,xl,semiequipped,2021.0,good,gas,,1.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,1
5019,10127802,apartment,apartment,290000,forsale,9052,xl,semiequipped,2021.0,good,gas,,1.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,1
5020,10104086,apartment,apartment,295000,forsale,1120,xl,hyperequipped,,justrenovated,gas,,2.0,,,True,,True,,,,,1.0,0,Brussels,2
5021,10127791,apartment,apartment,295000,forsale,9052,xl,semiequipped,2021.0,good,gas,,1.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,1
5022,9917045,apartment,apartment,299500,forsale,9700,xl,semiequipped,2022.0,good,,,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
5023,10039490,apartment,duplex,309000,forsale,1785,xl,installed,2021.0,good,gas,,2.0,,,True,,True,,,1.0,,1.0,0,Vlaams Brabant,2
5024,10127799,apartment,apartment,415000,forsale,9052,xl,semiequipped,2021.0,good,gas,,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
5025,9009628,apartment,penthouse,416000,forsale,4100,xl,semiequipped,,good,gas,,3.0,,,True,,True,,,1.0,,1.0,0,Liege,3
5026,10127769,apartment,apartment,428000,forsale,9052,xl,semiequipped,2021.0,good,gas,,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
5027,10070828,apartment,apartment,430000,forsale,9000,xl,semiequipped,,justrenovated,,,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
5028,10018923,apartment,apartment,434000,forsale,1050,xl,installed,2022.0,justrenovated,gas,45.0,2.0,,,True,,True,,,1.0,1.0,1.0,0,Brussels,2
5029,10127789,apartment,apartment,435000,forsale,9052,xl,semiequipped,2021.0,good,gas,,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
5030,9968748,apartment,apartment,519000,forsale,9000,xl,semiequipped,2022.0,good,,,3.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,3
5031,9968746,apartment,apartment,529000,forsale,9000,xl,semiequipped,2022.0,good,,,3.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,3
5032,9968745,apartment,apartment,574500,forsale,9000,xl,semiequipped,2022.0,good,,,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
5033,9763616,apartment,apartment,607500,forsale,8370,xl,hyperequipped,,justrenovated,gas,,2.0,,,,,True,,,,,1.0,0,West Vlaanderen,2
5034,9968744,apartment,apartment,679000,forsale,9000,xl,semiequipped,2022.0,good,,,2.0,,,,,True,True,,,,1.0,0,Oost Vlaanderen,2
5035,9958412,apartment,duplex,1264000,forsale,1000,xl,hyperequipped,2021.0,justrenovated,gas,,3.0,,,True,,True,True,,,1.0,1.0,0,Brussels,3
5036,10157757,apartment,apartment,199000,forsale,2140,xl,semiequipped,,good,gas,307.0,2.0,,,,,True,,,,,,0,Antwerp,2
5037,10098307,apartment,groundfloor,225000,forsale,2660,xl,hyperequipped,2006.0,justrenovated,gas,203.0,1.0,,,,16.0,True,,,1.0,,,0,Antwerp,1
5038,10157391,apartment,apartment,260000,forsale,1180,xl,hyperequipped,,good,gas,235.0,1.0,,,,,True,,,,,,0,Brussels,1
5039,10157183,apartment,apartment,289000,forsale,9000,xl,installed,1967.0,good,gas,115.0,2.0,,,,,True,,,,,,0,Oost Vlaanderen,2
5040,10158037,apartment,apartment,1850000,forsale,8300,xl,installed,1948.0,justrenovated,,,3.0,,,,,,,,,,,0,West Vlaanderen,3
5041,10132566,apartment,groundfloor,265000,forsale,9940,xl,hyperequipped,2025.0,justrenovated,,,1.0,,,True,,True,,,,1.0,1.0,0,Oost Vlaanderen,1
5042,10132561,apartment,groundfloor,295000,forsale,9940,xl,hyperequipped,2025.0,justrenovated,,,1.0,,,True,,True,,,,1.0,1.0,0,Oost Vlaanderen,1
