,id,type,average_price,province
16345,10059978,house,249500,WaalsBrabant
16346,10080286,house,250000,WaalsBrabant
16347,9769110,house,250000,WaalsBrabant
16348,10016576,house,250000,WaalsBrabant
16349,10083522,house,250000,WaalsBrabant
16350,10123937,house,250000,WaalsBrabant
16351,9933916,house,250000,WaalsBrabant
16352,10053808,house,250000,WaalsBrabant
16353,10034337,house,255000,WaalsBrabant
16354,10087297,house,254000,WaalsBrabant
16355,9796389,house,257000,WaalsBrabant
16356,10087411,house,258000,WaalsBrabant
16357,10060267,house,259000,WaalsBrabant
16358,10072860,house,259000,WaalsBrabant
16359,9871293,house,259000,WaalsBrabant
16360,10123590,house,265000,WaalsBrabant
16361,10083217,house,259900,WaalsBrabant
16363,10039552,house,269000,Oost-Vlaanderen
16364,10129114,house,269000,Oost-Vlaanderen
16365,9937402,house,269000,Oost-Vlaanderen
16366,10100268,house,265000,Oost-Vlaanderen
16367,10064857,house,269000,Oost-Vlaanderen
16368,9953284,house,267000,Oost-Vlaanderen
16369,10131612,house,272000,Oost-Vlaanderen
16370,10096724,house,269000,Oost-Vlaanderen
16371,10119165,house,269000,Oost-Vlaanderen
16372,10121162,house,269000,Oost-Vlaanderen
16373,10096790,house,269000,Oost-Vlaanderen
16374,9972363,house,270000,Oost-Vlaanderen
16375,10003165,house,275000,Oost-Vlaanderen
16376,9981575,house,274000,Oost-Vlaanderen
16377,10115872,house,275000,Oost-Vlaanderen
16378,10124897,house,275000,Oost-Vlaanderen
16379,10047183,house,275000,Oost-Vlaanderen
16380,10071118,house,275000,Oost-Vlaanderen
16381,10098944,house,275000,Oost-Vlaanderen
16382,10078835,house,279000,Oost-Vlaanderen
16383,9998116,house,279000,Oost-Vlaanderen
16384,10131180,house,279000,Oost-Vlaanderen
16385,9912614,house,279000,Oost-Vlaanderen
16386,10103240,house,279000,Oost-Vlaanderen
16387,10092648,house,280000,Oost-Vlaanderen
16388,9858173,house,285000,Oost-Vlaanderen
16389,10100108,house,285000,Oost-Vlaanderen
16390,10113195,house,285000,Oost-Vlaanderen
16391,10117496,house,289000,Oost-Vlaanderen
16392,9961939,house,289000,Oost-Vlaanderen
16394,10113995,house,295000,VlaamsBrabant
16395,9994748,house,289500,VlaamsBrabant
16396,10117495,house,289000,VlaamsBrabant
16397,9998945,house,295000,VlaamsBrabant
16398,10078833,house,295000,VlaamsBrabant
16399,10101965,house,290000,VlaamsBrabant
16400,10014342,house,297000,VlaamsBrabant
16401,10117507,house,298000,VlaamsBrabant
16402,10112504,house,299000,VlaamsBrabant
16403,10112503,house,299000,VlaamsBrabant
16404,10080407,house,299000,VlaamsBrabant
16405,10032937,house,299000,VlaamsBrabant
16406,10068670,house,299000,VlaamsBrabant
16407,10020501,house,299000,VlaamsBrabant
16408,10110824,house,299500,VlaamsBrabant
16409,10055463,house,299000,VlaamsBrabant
16410,10037671,house,299000,VlaamsBrabant
16411,10066212,house,300000,VlaamsBrabant
16412,10072696,house,300000,VlaamsBrabant
16413,9906008,house,300000,VlaamsBrabant
16414,10023609,house,300000,VlaamsBrabant
16415,10109581,house,305000,VlaamsBrabant
16416,10125933,house,307200,VlaamsBrabant
16417,9718738,house,309000,VlaamsBrabant
16418,10015100,house,310000,VlaamsBrabant
16419,10110663,house,315000,VlaamsBrabant
16420,9829230,house,315000,VlaamsBrabant
16421,10009252,house,315000,VlaamsBrabant
16422,10109438,house,315000,VlaamsBrabant
16423,10120612,house,319000,VlaamsBrabant
16425,10116448,house,319000,WaalsBrabant
16426,10005157,house,319000,WaalsBrabant
16427,9890578,house,319000,WaalsBrabant
16428,9788252,house,319500,WaalsBrabant
16429,10087231,house,319000,WaalsBrabant
16430,10068880,house,320000,WaalsBrabant
16431,9779846,house,325000,WaalsBrabant
16432,10128375,house,320000,WaalsBrabant
16433,10079879,house,320000,WaalsBrabant
16434,10119622,house,320000,WaalsBrabant
16435,9958060,house,325000,WaalsBrabant
16436,9508122,house,325000,WaalsBrabant
16437,10115870,house,325000,WaalsBrabant
16438,10114075,house,325000,WaalsBrabant
16439,10133814,house,325000,WaalsBrabant
16440,10027500,house,325000,WaalsBrabant
16441,9869226,house,329000,WaalsBrabant
16442,10068672,house,329000,WaalsBrabant
16443,10085981,house,329000,WaalsBrabant
16444,9591264,house,329000,WaalsBrabant
16445,10039979,house,330000,WaalsBrabant
16446,9932008,house,330000,WaalsBrabant
16447,10020220,house,329000,WaalsBrabant
16448,10030082,house,330000,WaalsBrabant
16449,10014564,house,335000,WaalsBrabant
16450,10134636,house,339000,WaalsBrabant
16451,10115940,house,340000,WaalsBrabant
16452,9976985,house,345000,WaalsBrabant
16453,10051945,house,340000,WaalsBrabant
16454,10103576,house,340000,WaalsBrabant
16456,9926242,house,349000,Henegouwen
16457,10134848,house,349000,Henegouwen
16458,10032574,house,349000,Henegouwen
16459,10121618,house,349000,Henegouwen
16460,9958348,house,345000,Henegouwen
16461,10119594,house,349000,Henegouwen
16462,10087850,house,349000,Henegouwen
16463,10004783,house,349000,Henegouwen
16464,10058898,house,350000,Henegouwen
16465,10006497,house,349500,Henegouwen
16466,10120532,house,350000,Henegouwen
16467,10002562,house,350000,Henegouwen
16468,9960093,house,355000,Henegouwen
16469,10121415,house,355000,Henegouwen
16470,9830944,house,359000,Henegouwen
16471,10068369,house,360000,Henegouwen
16472,10133847,house,359000,Henegouwen
16473,10085718,house,359000,Henegouwen
16474,10133497,house,365000,Henegouwen
16475,10041170,house,365000,Henegouwen
16476,10105703,house,369000,Henegouwen
16477,10134841,house,370000,Henegouwen
16478,10128566,house,372000,Henegouwen
16479,10133652,house,370000,Henegouwen
16480,10106813,house,370000,Henegouwen
16481,10093356,house,375000,Henegouwen
16482,10129711,house,375000,Henegouwen
16483,10068402,house,379000,Henegouwen
16484,9975361,house,379000,Henegouwen
16485,10091851,house,379000,Henegouwen
16487,10135325,house,383000,Brussel
16488,9777965,house,389000,Brussel
16489,9992620,house,395000,Brussel
16490,9589549,house,385000,Brussel
16491,10116304,house,389000,Brussel
16492,9969776,house,390000,Brussel
16493,10107641,house,395000,Brussel
16494,9777785,house,395000,Brussel
16495,10043042,house,399000,Brussel
16496,10127673,house,399000,Brussel
16497,10052156,house,395000,Brussel
16498,10063663,house,399000,Brussel
16499,10081694,house,399000,Brussel
16500,10087282,house,399000,Brussel
16501,9852712,house,399000,Brussel
16502,9854937,house,399000,Brussel
16503,9974460,house,399000,Brussel
16504,10086593,house,399000,Brussel
16505,10021008,house,400000,Brussel
16506,10080628,house,425000,Brussel
16507,10077374,house,425000,Brussel
16508,10105038,house,425000,Brussel
16509,9929822,house,429000,Brussel
16510,10097128,house,429000,Brussel
16511,10077373,house,425000,Brussel
16512,10080194,house,435000,Brussel
16513,10109436,house,430000,Brussel
16514,9833345,house,440000,Brussel
16515,10121110,house,428000,Brussel
16516,10071064,house,435000,Brussel
16518,10115093,house,448000,Oost-Vlaanderen
16519,9794950,house,445000,Oost-Vlaanderen
16520,10016484,house,440000,Oost-Vlaanderen
16521,9853551,house,449000,Oost-Vlaanderen
16522,9980187,house,440000,Oost-Vlaanderen
16523,9690553,house,449000,Oost-Vlaanderen
16524,10094502,house,449000,Oost-Vlaanderen
16525,10098937,house,449000,Oost-Vlaanderen
16526,10126946,house,449000,Oost-Vlaanderen
16527,10101240,house,449000,Oost-Vlaanderen
16528,10129626,house,449000,Oost-Vlaanderen
16529,9986833,house,449000,Oost-Vlaanderen
16530,10094019,house,450000,Oost-Vlaanderen
16531,10019791,house,450000,Oost-Vlaanderen
16532,10131148,house,450000,Oost-Vlaanderen
16533,9880166,house,450000,Oost-Vlaanderen
16534,10107001,house,450000,Oost-Vlaanderen
16535,10112827,house,450000,Oost-Vlaanderen
16536,10003281,house,459000,Oost-Vlaanderen
16537,9948169,house,465000,Oost-Vlaanderen
16538,10117406,house,459000,Oost-Vlaanderen
16539,10076374,house,464000,Oost-Vlaanderen
16540,9449757,house,465000,Oost-Vlaanderen
16541,9902102,house,465000,Oost-Vlaanderen
16542,10119368,house,465000,Oost-Vlaanderen
16543,10047713,house,469000,Oost-Vlaanderen
16544,10099586,house,469000,Oost-Vlaanderen
16545,9919912,house,470000,Oost-Vlaanderen
16546,9177425,house,470000,Oost-Vlaanderen
16547,9934103,house,470000,Oost-Vlaanderen
16549,10050005,house,485000,Antwerpen
16550,9880303,house,479000,Antwerpen
16551,10076751,house,475000,Antwerpen
16552,10074146,house,475000,Antwerpen
16553,9877868,house,479000,Antwerpen
16554,10032553,house,475000,Antwerpen
16555,10093294,house,489000,Antwerpen
16556,10122623,house,490000,Antwerpen
16557,10081017,house,490000,Antwerpen
16558,10117343,house,495000,Antwerpen
16559,10124783,house,490000,Antwerpen
16560,10132357,house,495000,Antwerpen
16561,10059519,house,499000,Antwerpen
16562,9810628,house,500000,Antwerpen
16563,10118617,house,510000,Antwerpen
16564,10119712,house,520000,Antwerpen
16565,10083976,house,500000,Antwerpen
16566,10124901,house,520000,Antwerpen
16567,10081206,house,525000,Antwerpen
16568,10080389,house,525000,Antwerpen
16569,9970553,house,525000,Antwerpen
16570,10038541,house,525000,Antwerpen
16571,9952476,house,545000,Antwerpen
16572,10006668,house,545000,Antwerpen
16573,10091753,house,530000,Antwerpen
16574,10125723,house,529000,Antwerpen
16575,10019685,house,549000,Antwerpen
16576,10087416,house,549000,Antwerpen
16577,10099082,house,549000,Antwerpen
16578,10123058,house,549500,Antwerpen
16580,10115600,house,550000,Brussel
16581,10072204,house,550000,Brussel
16582,10117925,house,555000,Brussel
16583,9909908,house,550000,Brussel
16584,10037626,house,550000,Brussel
16585,10089708,house,550000,Brussel
16586,9973920,house,565000,Brussel
16587,10095395,house,559000,Brussel
16588,10094066,house,569000,Brussel
16589,10123623,house,574000,Brussel
16590,9905212,house,575000,Brussel
16591,10060503,house,579000,Brussel
16592,9885895,house,595000,Brussel
16593,9590643,house,590000,Brussel
16594,9968536,house,589000,Brussel
16595,10120005,house,590000,Brussel
16596,10067953,house,595000,Brussel
16597,9962405,house,595000,Brussel
16598,10022735,house,595000,Brussel
16599,10103157,house,595000,Brussel
16600,10009446,house,599000,Brussel
16601,10099001,house,599000,Brussel
16602,10041174,house,599000,Brussel
16603,10041173,house,599000,Brussel
16604,9973626,house,599000,Brussel
16605,10131630,house,625000,Brussel
16606,10062200,house,625000,Brussel
16607,9935511,house,599000,Brussel
16608,10108907,house,600000,Brussel
16609,9878596,house,630000,Brussel
16611,10033295,house,649000,VlaamsBrabant
16612,10060728,house,630000,VlaamsBrabant
16613,10012816,house,649000,VlaamsBrabant
16614,9890543,house,645000,VlaamsBrabant
16615,10097892,house,630000,VlaamsBrabant
16616,10099635,house,638000,VlaamsBrabant
16617,9984912,house,663000,VlaamsBrabant
16618,9485493,house,650000,VlaamsBrabant
16619,10134713,house,690000,VlaamsBrabant
16620,10055002,house,675000,VlaamsBrabant
16621,10082904,house,685000,VlaamsBrabant
16622,10130254,house,690000,VlaamsBrabant
16623,10130263,house,690000,VlaamsBrabant
16624,10065728,house,690000,VlaamsBrabant
16625,10089668,house,690000,VlaamsBrabant
16626,10130253,house,690000,VlaamsBrabant
16627,10065729,house,690000,VlaamsBrabant
16628,10111616,house,690000,VlaamsBrabant
16629,10060595,house,690000,VlaamsBrabant
16630,10119978,house,699000,VlaamsBrabant
16631,10074851,house,695000,VlaamsBrabant
16632,10011161,house,695000,VlaamsBrabant
16633,10075723,house,710000,VlaamsBrabant
16634,10125540,house,745000,VlaamsBrabant
16635,10133343,house,725000,VlaamsBrabant
16636,10078788,house,750000,VlaamsBrabant
16637,10039451,house,765000,VlaamsBrabant
16638,9811732,house,750000,VlaamsBrabant
16639,8597526,house,750000,VlaamsBrabant
16640,9980378,house,770000,VlaamsBrabant
16642,10111065,house,795000,VlaamsBrabant
16643,10124510,house,795000,VlaamsBrabant
16644,10057774,house,798750,VlaamsBrabant
16645,10093094,house,795000,VlaamsBrabant
16646,10073482,house,790000,VlaamsBrabant
16647,10090211,house,845000,VlaamsBrabant
16648,10090210,house,845000,VlaamsBrabant
16649,10090208,house,845000,VlaamsBrabant
16650,10059000,house,895000,VlaamsBrabant
16651,10105310,house,869000,VlaamsBrabant
16652,10066220,house,845000,VlaamsBrabant
16653,9891571,house,875000,VlaamsBrabant
16654,10108159,house,895000,VlaamsBrabant
16655,10116878,house,990000,VlaamsBrabant
16656,9733287,house,900000,VlaamsBrabant
16657,10116901,house,980000,VlaamsBrabant
16658,10103103,house,1075000,VlaamsBrabant
16659,9965945,house,1190000,VlaamsBrabant
16660,10091276,house,1245000,VlaamsBrabant
16661,8808340,house,1149000,VlaamsBrabant
16662,10083521,house,995000,VlaamsBrabant
16663,9923305,house,995000,VlaamsBrabant
16664,9990184,house,1250000,VlaamsBrabant
16665,10091277,house,1395000,VlaamsBrabant
16666,9789342,house,1250000,VlaamsBrabant
16667,9941407,house,1375000,VlaamsBrabant
16668,10000590,house,1375000,VlaamsBrabant
16669,9789343,house,1250000,VlaamsBrabant
16670,9914605,house,1395000,VlaamsBrabant
16671,10083386,house,1375000,VlaamsBrabant
16673,9998919,house,2155000,Brussel
16674,9997886,house,2175000,Brussel
16675,9899469,house,1795000,Brussel
16676,9983151,house,1850000,Brussel
16677,10077364,house,1795000,Brussel
16678,10077366,house,1795000,Brussel
16679,9981509,house,2650000,Brussel
16680,5750433,house,2750000,Brussel
16681,9370746,house,2950000,Brussel
16682,10110862,house,3500000,Brussel
16683,10137795,apartment,180000,Brussel
16684,10010920,house,4395000,Brussel
16685,10136370,apartment,185000,Brussel
16686,10164502,house,249000,Brussel
16687,10164689,house,180000,Brussel
16688,10164503,house,249000,Brussel
16689,10135987,apartment,275000,Brussel
16690,10136127,apartment,255000,Brussel
16691,10136662,apartment,285000,Brussel
16692,10136312,apartment,299000,Brussel
16693,10136985,apartment,299000,Brussel
16694,10164302,house,350000,Brussel
16695,10164495,house,379000,Brussel
16696,10136418,apartment,380000,Brussel
16697,10164385,house,625000,Brussel
16698,10136425,apartment,645000,Brussel
16699,10135843,apartment,1150000,Brussel
16700,10164005,house,1090000,Brussel
16701,10164304,house,745000,Brussel
16702,10159093,apartment,335000,Brussel
16704,10140251,house,249000,Antwerpen
16705,10157648,apartment,1225868,Antwerpen
16706,9764080,apartment,1141300,Antwerpen
16707,10157647,apartment,651630,Antwerpen
16708,10157649,apartment,592250,Antwerpen
16709,10138476,house,125000,Antwerpen
16710,10138728,house,299000,Antwerpen
16711,10139840,house,475000,Antwerpen
16712,10139031,house,550000,Antwerpen
16713,10119175,house,289950,Antwerpen
16714,10138438,house,425000,Antwerpen
16715,10127646,house,315000,Antwerpen
16716,10138432,house,589000,Antwerpen
16717,10156538,apartment,295000,Antwerpen
16718,10156606,apartment,495000,Antwerpen
16719,10156609,apartment,495000,Antwerpen
16720,10138562,house,750000,Antwerpen
16721,10156610,apartment,520000,Antwerpen
16722,10144209,apartment,620000,Antwerpen
16723,10142882,house,280000,Antwerpen
16724,10142890,house,169000,Antwerpen
16725,10144111,house,285000,Antwerpen
16726,10139213,house,595000,Antwerpen
16727,10143087,house,149000,Antwerpen
16728,10143256,house,339000,Antwerpen
16729,10144807,house,549000,Antwerpen
16730,10143046,house,439000,Antwerpen
16731,10144441,house,565000,Antwerpen
16732,10143150,house,399000,Antwerpen
16733,10144420,house,729000,Antwerpen
16735,10142967,house,1350000,Oost-Vlaanderen
16736,10143148,house,775000,Oost-Vlaanderen
16737,10141044,apartment,224750,Oost-Vlaanderen
16738,10143146,house,735000,Oost-Vlaanderen
16739,10140503,apartment,235000,Oost-Vlaanderen
16740,10144502,house,990000,Oost-Vlaanderen
16741,10140518,apartment,365000,Oost-Vlaanderen
16742,10140590,apartment,375000,Oost-Vlaanderen
16743,10041186,house,289000,Oost-Vlaanderen
16744,10146549,house,199500,Oost-Vlaanderen
16745,10023048,house,342450,Oost-Vlaanderen
16746,9902324,house,235000,Oost-Vlaanderen
16747,10003625,house,446246,Oost-Vlaanderen
16748,10160852,apartment,245000,Oost-Vlaanderen
16749,10160912,apartment,285000,Oost-Vlaanderen
16750,10160367,apartment,275000,Oost-Vlaanderen
16751,10160998,apartment,225000,Oost-Vlaanderen
16752,10149069,house,299000,Oost-Vlaanderen
16753,10149652,house,395000,Oost-Vlaanderen
16754,9990292,house,335000,Oost-Vlaanderen
16755,10160838,apartment,250000,Oost-Vlaanderen
16756,10151095,house,285000,Oost-Vlaanderen
16757,10150412,house,399000,Oost-Vlaanderen
16758,10150564,house,418000,Oost-Vlaanderen
16759,10148933,house,1150000,Oost-Vlaanderen
16760,10145817,apartment,219500,Oost-Vlaanderen
16761,10155514,house,195000,Oost-Vlaanderen
16762,10149335,house,590000,Oost-Vlaanderen
16763,10155475,house,195000,Oost-Vlaanderen
16764,10155855,house,173000,Oost-Vlaanderen
16766,10156982,house,255000,Brussel
16767,10154676,house,375000,Brussel
16768,10155916,house,285000,Brussel
16769,10155834,house,480000,Brussel
16770,10154675,house,375000,Brussel
16771,10155990,house,235000,Brussel
16772,10156750,house,495000,Brussel
16773,10100113,house,619000,Brussel
16774,10156832,house,525000,Brussel
16775,10162816,apartment,180000,Brussel
16776,10156826,house,575000,Brussel
16777,10145262,house group,359250.0,Brussel
16778,10154592,house,675000,Brussel
16779,10161994,apartment,270000,Brussel
16780,10148810,apartment,295500,Brussel
16781,10162300,apartment,405000,Brussel
16782,10148812,apartment,308500,Brussel
16783,10148983,apartment,635000,Brussel
16784,10161706,apartment,468000,Brussel
16785,10148988,apartment,745000,Brussel
16786,10160585,house,750000,Brussel
16787,10099226,house,550000,Brussel
16788,10159942,house,369000,Brussel
16789,10147823,apartment,139500,Brussel
16790,10160077,house,965000,Brussel
16791,10009221,apartment,182500,Brussel
16792,10148238,apartment,275000,Brussel
16793,10146918,apartment,239000,Brussel
16794,10069831,apartment,375000,Brussel
16795,10147310,apartment,870000,Brussel
16797,10014178,apartment,75000,West-Vlaanderen
16798,9430527,apartment,65000,West-Vlaanderen
16799,9430528,apartment,69000,West-Vlaanderen
