id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10145897,apartment,apartment,225000,for sale,installed,gas,2,,true,,,,Nijvel
10146186,apartment,apartment,275000,for sale,installed,gas,1,,true,,,,Nijvel
10145269,apartment,apartment,275000,for sale,hyper equipped,gas,1,,true,,,,Nijvel
10084862,apartment,apartment,280000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10084860,apartment,apartment,280000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10084865,apartment,apartment,280000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10084867,apartment,apartment,287500,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
9966662,apartment,apartment,310000,for sale,usa hyper equipped,gas,3,,true,,,1,Nijvel
10084889,apartment,apartment,317500,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10084887,apartment,apartment,320000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10084943,apartment,apartment,335000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10145147,house,country cottage,325000,for sale,not installed,fueloil,4,555,true,380,,,Nijvel
10084891,apartment,apartment,345000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10084882,apartment,apartment,349000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10084885,apartment,apartment,349000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10084886,apartment,apartment,350000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10145662,house,house,395000,for sale,hyper equipped,gas,3,315,true,200,,,Nijvel
10084892,apartment,apartment,355000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10145286,apartment group,apartment group,369000 - 490000,for sale,,,,,,,,1,Nijvel
10084888,apartment,apartment,360000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10143472,apartment group,apartment group,399000 - 775000,for sale,,,,,,,,1,Nijvel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9592954,apartment,apartment,675000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10084942,apartment,penthouse,465000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
9996903,apartment,apartment,695000,for sale,not installed,gas,2,,true,,,1,Nijvel
10084857,apartment,duplex,420000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10084858,apartment,duplex,415000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10084883,apartment,apartment,399000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10145907,house,apartment block,800000,for sale,installed,fueloil,4,263,true,140,,,Nijvel
10042906,apartment,apartment,1537000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10123723,apartment,apartment,1839000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10151664,house,house,195000,for sale,installed,gas,4,401,,400,,,Nijvel
10151897,house,mixed use building,275000,for sale,not installed,gas,4,833,,550,,,Nijvel
10154065,house,house,398000,for sale,semi equipped,gas,6,515,true,,,,Nijvel
10151618,house,mixed use building,455000,for sale,hyper equipped,gas,4,187,true,119,,,Nijvel
10152352,house,house,550000,for sale,semi equipped,fueloil,5,2310,,2310,,,Nijvel
10152812,house,villa,1490000,for sale,hyper equipped,gas,4,486,true,200,,,Nijvel
10152241,house,house,1780000,for sale,installed,gas,7,450,true,300,,,Nijvel
10151925,apartment,flat studio,175000,for sale,semi equipped,gas,0,,true,,,,Nijvel
10149596,apartment,apartment,238000,for sale,installed,fueloil,2,,true,1,,,Nijvel
10152425,apartment,duplex,259000,for sale,usa hyper equipped,gas,2,,,,,,Nijvel
10133919,apartment,apartment,269000,for sale,,gas,2,,true,,,,Nijvel
10152032,apartment,apartment,1875000,for sale,usa hyper equipped,gas,3,,true,,,,Nijvel
10153863,apartment,apartment,270000,for sale,hyper equipped,gas,1,,true,,,,Nijvel
10151613,apartment,apartment,460000,for sale,semi equipped,gas,2,,true,,,,Nijvel
10151669,apartment,penthouse,399000,for sale,installed,gas,2,,true,,,,Nijvel
10152820,apartment,duplex,2990000,for sale,hyper equipped,gas,3,,true,,,,Nijvel
10159756,apartment,apartment,230000,for sale,hyper equipped,gas,1,,true,,,1,Nijvel
10159744,apartment,apartment,437000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10159754,apartment,apartment,370000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10155859,apartment,duplex,230000,for sale,not installed,gas,4,,true,,,,Nijvel
10155188,apartment,apartment,210000,for sale,installed,,3,,true,,,,Nijvel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10156892,apartment,apartment,500000,for sale,hyper equipped,,3,,true,,,,Oudenaarde
10156437,apartment,apartment,285000,for sale,installed,gas,2,,true,,,,Oudenaarde
10155623,apartment,penthouse,495000,for sale,usa hyper equipped,,3,,true,,,,Oudenaarde
10156440,apartment,penthouse,1495000,for sale,installed,,2,,true,,,,Oudenaarde
10157772,apartment,apartment,249000,for sale,installed,gas,1,,true,,,,Oudenaarde
10158242,apartment,apartment,260000,for sale,installed,gas,2,,,,,,Oudenaarde
10156439,apartment,penthouse,1495000,for sale,installed,,2,,true,,,,Oudenaarde
10142206,apartment,apartment,215000,for sale,semi equipped,gas,1,,,,,,Oudenaarde
10143954,apartment,apartment,225000,for sale,installed,gas,2,,true,,,,Oudenaarde
10143856,apartment group,apartment group,169500 - 399500,for sale,,,,,,,,1,Oudenaarde
10143041,apartment,apartment,227500,for sale,usa hyper equipped,gas,2,,,,,,Oudenaarde
10143042,apartment,apartment,205000,for sale,usa hyper equipped,gas,2,,,,,,Oudenaarde
10141695,apartment group,apartment group,244900 - 254900,for sale,,,,,,,,1,Oudenaarde
10140332,apartment,apartment,325000,for sale,installed,gas,2,,,,,,Oudenaarde
10148762,apartment group,apartment group,257000 - 319000,for sale,,,,,,,,1,Oudenaarde
10148716,apartment group,apartment group,257000 - 319000,for sale,,,,,,,,1,Oudenaarde
10143225,apartment group,apartment group,292000 - 415000,for sale,,,,,,,,1,Oudenaarde
10140596,apartment,apartment,289000,for sale,usa hyper equipped,gas,3,,true,,,,Oudenaarde
10144123,apartment group,apartment group,320500 - 647000,for sale,,,,,,,,1,Oudenaarde
10144156,apartment,apartment,339000,for sale,hyper equipped,gas,2,,true,,,,Oudenaarde
10143493,apartment group,apartment group,360000 - 1330000,for sale,,,,,,,,1,Oudenaarde
10143801,apartment,duplex,370000,for sale,hyper equipped,gas,3,,,,,,Oudenaarde
10143702,apartment,apartment,380000,for sale,installed,gas,2,,true,,,,Oudenaarde
10144033,apartment group,apartment group,425000 - 799000,for sale,,,,,,,,1,Oudenaarde
10140459,house group,house group,415000 - 449000,for sale,,,,,,,,1,Oudenaarde
10144202,apartment group,apartment group,398000 - 710000,for sale,,,,,,,,1,Oudenaarde
10143254,house,house,425000,for sale,semi equipped,fueloil,3,991,true,,,,Oudenaarde
10143136,house,apartment block,450000,for sale,installed,gas,6,460,true,215,,,Oudenaarde
10143183,house,villa,449000,for sale,hyper equipped,fueloil,4,836,true,700,,,Oudenaarde
10143079,apartment group,apartment group,448000 - 449000,for sale,,,,,,,,1,Oudenaarde
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10149679,house,house,324000,for sale,installed,gas,3,264,true,150,,,Sint-Niklaas
10148813,house,villa,285000,for sale,installed,fueloil,3,1433,true,1150,true,,Sint-Niklaas
10149241,house,house,450000,for sale,installed,gas,3,170,true,50,,,Sint-Niklaas
10142207,apartment,penthouse,849000,for sale,hyper equipped,gas,3,,true,,,,Sint-Niklaas
10142887,house,house,750000,for sale,installed,gas,4,360,true,,,,Sint-Niklaas
10143366,house,exceptional property,849000,for sale,hyper equipped,fueloil,6,16959,true,15324,,,Sint-Niklaas
10149158,house,house,495000,for sale,usa hyper equipped,gas,5,187,true,70,,,Sint-Niklaas
10155861,house,apartment block,230000,for sale,not installed,gas,4,165,true,,,,Sint-Niklaas
9869191,house,town house,359000,for sale,installed,gas,3,195,,100,,,Sint-Niklaas
10149675,house,house,650000,for sale,installed,gas,4,1169,true,,,,Sint-Niklaas
10155529,house,house,189000,for sale,installed,gas,5,185,,,,,Sint-Niklaas
10149681,house,house,650000,for sale,installed,gas,4,1169,true,,,,Sint-Niklaas
10148614,house,house,760000,for sale,installed,gas,5,178,true,75,,,Sint-Niklaas
10156693,house,house,529000,for sale,installed,gas,3,428,true,,,,Sint-Niklaas
10160985,house,house,329000,for sale,installed,gas,3,100,,,,,Sint-Niklaas
10146830,apartment,apartment,285000,for sale,installed,gas,2,,true,,,,Sint-Niklaas
10152284,apartment,flat studio,250500,for sale,usa hyper equipped,,0,,true,,,1,Sint-Niklaas
10146817,apartment,apartment,435000,for sale,hyper equipped,gas,1,,,,,,Sint-Niklaas
10146820,apartment,apartment,340000,for sale,hyper equipped,gas,1,,,,,,Sint-Niklaas
10148189,apartment,flat studio,180000,for sale,semi equipped,electric,1,,,,,,Sint-Niklaas
10146819,apartment,duplex,495000,for sale,hyper equipped,gas,2,,true,,,,Sint-Niklaas
10146818,apartment,apartment,470000,for sale,hyper equipped,gas,1,,true,,,,Sint-Niklaas
10110541,apartment,penthouse,249000,for sale,installed,gas,2,,true,,,,Sint-Niklaas
10156506,apartment,apartment,249000,for sale,installed,,2,,true,,,,Sint-Niklaas
10155613,apartment,apartment,229000,for sale,installed,gas,1,,true,,,,Sint-Niklaas
10146816,apartment,duplex,645000,for sale,hyper equipped,gas,2,,true,,,,Sint-Niklaas
10152729,apartment,apartment,259500,for sale,usa installed,,3,,,,,,Sint-Niklaas
10152845,apartment,apartment,285000,for sale,installed,gas,2,,true,,,,Sint-Niklaas
10152533,apartment,apartment,295000,for sale,installed,gas,2,,true,,,,Sint-Niklaas
10141588,apartment group,apartment group,22500 - 339750,for sale,,,,,,,,1,Sint-Niklaas
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10140837,house,house,129000,for sale,not installed,gas,3,610,,430,,,Antwerpen
10140735,apartment group,apartment group,235000 - 330000,for sale,,,,,,,,1,Antwerpen
10142123,apartment group,apartment group,235000 - 470000,for sale,,,,,,,,1,Antwerpen
10141426,apartment,apartment,145000,for sale,installed,electric,1,,true,,,,Antwerpen
10052020,apartment,apartment,249000,for sale,installed,gas,1,,,,,,Antwerpen
10139839,apartment,apartment,250000,for sale,usa installed,gas,2,,true,,,,Antwerpen
10140797,apartment group,apartment group,260000 - 260000,for sale,,,,,,,,1,Antwerpen
10140833,house,house,300000,for sale,installed,fueloil,2,714,true,540,,,Antwerpen
10140741,apartment group,apartment group,280000 - 320000,for sale,,,,,,,,1,Antwerpen
10140583,apartment,apartment,340000,for sale,semi equipped,gas,3,,true,,,,Antwerpen
10139511,apartment group,apartment group,259000 - 349000,for sale,,,,,,,,1,Antwerpen
10140738,apartment group,apartment group,270000 - 535000,for sale,,,,,,,,1,Antwerpen
10140213,apartment,apartment,390000,for sale,usa installed,fueloil,2,,true,,,,Antwerpen
10142058,house,villa,550000,for sale,installed,fueloil,4,1886,true,1737,,,Antwerpen
10140731,house group,house group,375000 - 445000,for sale,,,,,,,,1,Antwerpen
10142516,apartment,apartment,460000,for sale,installed,gas,2,,true,,,,Antwerpen
10140724,house group,house group,478000 - 508000,for sale,,,,,,,,1,Antwerpen
10138601,apartment group,apartment group,455000 - 915000,for sale,,,,,,,,1,Antwerpen
10138633,apartment,apartment,595000,for sale,usa hyper equipped,gas,3,,true,,,,Antwerpen
10144273,apartment,apartment,260000,for sale,installed,gas,2,,true,,,,Antwerpen
10161008,apartment,flat studio,135000,for sale,installed,fueloil,0,,,,,,Antwerpen
10147189,house,house,475000,for sale,hyper equipped,gas,3,246,true,85,,,Antwerpen
10148020,house,villa,765000,for sale,hyper equipped,gas,4,763,,,true,,Antwerpen
10148316,house,house,479000,for sale,,fueloil,4,2000,true,,true,,Antwerpen
10153406,house,villa,265000,for sale,not installed,,4,1180,true,1180,,,Antwerpen
10043854,house,villa,447000,for sale,installed,electric,3,786,true,300,,,Antwerpen
10154117,house,town house,369000,for sale,installed,gas,3,315,true,,,,Antwerpen
10161757,apartment,apartment,225000,for sale,,gas,3,,true,,,,Antwerpen
10152605,house,house,849000,for sale,installed,gas,4,2828,true,1750,,,Antwerpen
10161756,apartment,apartment,175000,for sale,semi equipped,gas,2,,true,,,,Antwerpen
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10159724,house,country cottage,485000,for sale,,fueloil,3,1560,,,,,Antwerpen
10157634,house,other property,435000,for sale,semi equipped,fueloil,4,936,,,,,Antwerpen
10159365,house,villa,765000,for sale,hyper equipped,gas,3,1240,true,1140,,,Antwerpen
10146804,apartment,apartment,180000,for sale,semi equipped,electric,1,,,,,,Antwerpen
10146858,apartment,flat studio,189000,for sale,installed,electric,1,,,,,,Antwerpen
10159480,house,house,700000,for sale,installed,gas,5,1102,true,,,,Antwerpen
10087172,house,bungalow,289000,for sale,,fueloil,3,802,,,,,Antwerpen
10161247,house,villa,475000,for sale,installed,fueloil,3,2907,true,2740,,,Antwerpen
10161655,house,house,295000,for sale,semi equipped,gas,2,228,true,133,,,Antwerpen
10150924,apartment,apartment,237500,for sale,installed,gas,2,,,,,,Antwerpen
10046455,apartment,apartment,299000,for sale,hyper equipped,gas,2,,true,,,,Antwerpen
10136677,apartment group,apartment group,55000 - 429000,for sale,,,,,,,,1,Antwerpen
10138371,apartment,apartment,185000,for sale,not installed,gas,2,,true,,,,Antwerpen
10138384,apartment group,apartment group,186500 - 256500,for sale,,,,,,,,1,Antwerpen
10138456,apartment,duplex,225000,for sale,installed,gas,1,,true,,,,Antwerpen
10137324,apartment group,apartment group,222000 - 362500,for sale,,,,,,,,1,Antwerpen
10137774,apartment group,apartment group,194081.48 - 265799.5,for sale,,,,,,,,1,Antwerpen
10137385,apartment,apartment,275000,for sale,hyper equipped,gas,2,,true,,,,Antwerpen
10137093,apartment group,apartment group,253575 - 623700,for sale,,,,,,,,1,Antwerpen
10138534,apartment,apartment,310000,for sale,semi equipped,gas,2,,true,,,,Antwerpen
10138074,apartment,apartment,315000,for sale,installed,gas,2,,true,,,,Antwerpen
10138007,house group,house group,340980 - 340980,for sale,,,,,,,,1,Antwerpen
10139639,apartment group,apartment group,352800 - 772800,for sale,,,,,,,,1,Antwerpen
10055409,apartment,penthouse,440000,for sale,usa hyper equipped,gas,3,,true,,,,Antwerpen
10138497,house,house,359000,for sale,hyper equipped,fueloil,4,1424,true,952,,,Antwerpen
10138446,house group,house group,395000 - 395000,for sale,,,,,,,,1,Antwerpen
9926178,house,house,529000,for sale,hyper equipped,gas,4,442,true,120,true,,Antwerpen
10138619,house group,house group,465000 - 685000,for sale,,,,,,,,1,Antwerpen
10136367,apartment,apartment,645000,for sale,hyper equipped,gas,3,,true,,,,Antwerpen
10138535,apartment,loft,745000,for sale,installed,gas,2,,true,150,,,Antwerpen
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10159747,apartment,apartment,342175,for sale,installed,gas,3,,true,,,1,Brussel
10156098,apartment,apartment,165000,for sale,,electric,1,,,,,,Brussel
10138584,apartment group,apartment group,5250000 - 5250000,for sale,,,,,,,,1,Brussel
10156099,apartment,apartment,175000,for sale,,electric,1,,,,,,Brussel
10138311,house,apartment block,1000000,for sale,hyper equipped,gas,10,285,true,145,,,Brussel
10138267,house,villa,1195000,for sale,installed,fueloil,7,1241,true,,,,Brussel
10158331,apartment,apartment,360000,for sale,hyper equipped,gas,1,,true,,,,Brussel
10146786,house,villa,479000,for sale,,fueloil,4,2000,true,,true,,Brussel
10146505,house,house,295000,for sale,installed,gas,2,150,true,57,,,Brussel
10155668,apartment,apartment,895000,for sale,,gas,3,,,,,,Brussel
10150473,house,house,219000,for sale,installed,fueloil,3,188,,,,,Brussel
10146510,house,house,695000,for sale,hyper equipped,fueloil,5,170,true,65,,,Brussel
10154419,apartment,apartment,385000,for sale,,gas,2,,true,,,,Brussel
10149061,house,house,339000,for sale,installed,gas,2,69,,,,,Brussel
10148715,house,house,849000,for sale,usa hyper equipped,gas,4,1064,,864,,,Brussel
10151135,house,house,549000,for sale,installed,electric,3,59,true,,,,Brussel
10160264,apartment,apartment,170000,for sale,semi equipped,gas,1,,true,,,,Brussel
10160542,apartment,apartment,199000,for sale,usa installed,,2,,,,,,Brussel
10160307,apartment,apartment,149000,for sale,semi equipped,,1,,true,,,,Brussel
10159966,apartment,apartment,345000,for sale,,gas,2,,true,,,,Brussel
10146518,apartment,apartment,345000,for sale,semi equipped,gas,2,,true,3700,,,Brussel
10160038,apartment,apartment,345000,for sale,installed,,3,,true,,,,Brussel
10161011,apartment,ground floor,550000,for sale,usa hyper equipped,gas,2,,true,88,,,Brussel
10160339,apartment,duplex,855000,for sale,hyper equipped,gas,2,,true,90,,,Brussel
10146026,apartment,apartment,180000,for sale,installed,gas,1,,,,,,Brussel
10146052,apartment,apartment,230000,for sale,usa installed,gas,3,,,,,,Brussel
10156985,house,house,325000,for sale,,gas,3,1866,true,,,,Brussel
10156345,house,house,349000,for sale,,gas,3,481,,350,,,Brussel
10156510,house,villa,435000,for sale,semi equipped,fueloil,4,936,,,,,Brussel
10154584,house,house,720000,for sale,hyper equipped,gas,4,154,true,40,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
