id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10142892,house group,house group,64400 - 370032.41,for sale,,,,,,,,1,Brussel
10143042,apartment,apartment,205000,for sale,usa hyper equipped,gas,2,,,,,,Brussel
10143954,apartment,apartment,225000,for sale,installed,gas,2,,true,,,,Brussel
10143856,apartment group,apartment group,169500 - 399500,for sale,,,,,,,,1,Brussel
10143041,apartment,apartment,227500,for sale,usa hyper equipped,gas,2,,,,,,Brussel
10148762,apartment group,apartment group,257000 - 319000,for sale,,,,,,,,1,Brussel
10145269,apartment,apartment,275000,for sale,hyper equipped,gas,1,,true,,,,Brussel
10148716,apartment group,apartment group,257000 - 319000,for sale,,,,,,,,1,Brussel
10143225,apartment group,apartment group,292000 - 415000,for sale,,,,,,,,1,Brussel
10144123,apartment group,apartment group,320500 - 647000,for sale,,,,,,,,1,Brussel
10144731,apartment,apartment,345000,for sale,hyper equipped,gas,1,,true,,,,Brussel
10144156,apartment,apartment,339000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10143801,apartment,duplex,370000,for sale,hyper equipped,gas,3,,,,,,Brussel
10143493,apartment group,apartment group,360000 - 1330000,for sale,,,,,,,,1,Brussel
10144033,apartment group,apartment group,425000 - 799000,for sale,,,,,,,,1,Brussel
10144202,apartment group,apartment group,398000 - 710000,for sale,,,,,,,,1,Brussel
10143472,apartment group,apartment group,399000 - 775000,for sale,,,,,,,,1,Brussel
10143254,house,house,425000,for sale,semi equipped,fueloil,3,991,true,,,,Brussel
10143079,apartment group,apartment group,448000 - 449000,for sale,,,,,,,,1,Brussel
10143183,house,villa,449000,for sale,hyper equipped,fueloil,4,836,true,700,,,Brussel
10143136,house,apartment block,450000,for sale,installed,gas,6,460,true,215,,,Brussel
10142887,house,house,750000,for sale,installed,gas,4,360,true,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10143366,house,exceptional property,849000,for sale,hyper equipped,fueloil,6,16959,true,15324,,,Brussel
10149675,house,house,650000,for sale,installed,gas,4,1169,true,,,,Brussel
10149241,house,house,450000,for sale,installed,gas,3,170,true,50,,,Brussel
10148813,house,villa,285000,for sale,installed,fueloil,3,1433,true,1150,true,,Brussel
10149158,house,house,495000,for sale,usa hyper equipped,gas,5,187,true,70,,,Brussel
10149679,house,house,324000,for sale,installed,gas,3,264,true,150,,,Brussel
10148614,house,house,760000,for sale,installed,gas,5,178,true,75,,,Brussel
10149681,house,house,650000,for sale,installed,gas,4,1169,true,,,,Brussel
10155529,house,house,189000,for sale,installed,gas,5,185,,,,,Brussel
10155861,house,apartment block,230000,for sale,not installed,gas,4,165,true,,,,Brussel
9869191,house,town house,359000,for sale,installed,gas,3,195,,100,,,Brussel
10156693,house,house,529000,for sale,installed,gas,3,428,true,,,,Brussel
10160985,house,house,329000,for sale,installed,gas,3,100,,,,,Brussel
10149596,apartment,apartment,238000,for sale,installed,fueloil,2,,true,1,,,Brussel
10163444,house,house,396000,for sale,installed,gas,4,425,,,,,Brussel
10152284,apartment,flat studio,250500,for sale,usa hyper equipped,,0,,true,,,1,Brussel
10162613,house,house,450000,for sale,not installed,gas,3,150,,,,,Brussel
10155613,apartment,apartment,229000,for sale,installed,gas,1,,true,,,,Brussel
10155859,apartment,duplex,230000,for sale,not installed,gas,4,,true,,,,Brussel
10110541,apartment,penthouse,249000,for sale,installed,gas,2,,true,,,,Brussel
10156892,apartment,apartment,500000,for sale,hyper equipped,,3,,true,,,,Brussel
10156506,apartment,apartment,249000,for sale,installed,,2,,true,,,,Brussel
10156437,apartment,apartment,285000,for sale,installed,gas,2,,true,,,,Brussel
10155623,apartment,penthouse,495000,for sale,usa hyper equipped,,3,,true,,,,Brussel
10156440,apartment,penthouse,1495000,for sale,installed,,2,,true,,,,Brussel
10156439,apartment,penthouse,1495000,for sale,installed,,2,,true,,,,Brussel
10140837,house,house,129000,for sale,not installed,gas,3,610,,430,,,Brussel
10141426,apartment,apartment,145000,for sale,installed,electric,1,,true,,,,Brussel
10142206,apartment,apartment,215000,for sale,semi equipped,gas,1,,,,,,Brussel
10141588,apartment group,apartment group,22500 - 339750,for sale,,,,,,,,1,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10140797,apartment group,apartment group,260000 - 260000,for sale,,,,,,,,1,Brussel
10052020,apartment,apartment,249000,for sale,installed,gas,1,,,,,,Brussel
10140735,apartment group,apartment group,235000 - 330000,for sale,,,,,,,,1,Brussel
10141695,apartment group,apartment group,244900 - 254900,for sale,,,,,,,,1,Brussel
10140738,apartment group,apartment group,270000 - 535000,for sale,,,,,,,,1,Brussel
10142123,apartment group,apartment group,235000 - 470000,for sale,,,,,,,,1,Brussel
10140741,apartment group,apartment group,280000 - 320000,for sale,,,,,,,,1,Brussel
10140596,apartment,apartment,289000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel
10140833,house,house,300000,for sale,installed,fueloil,2,714,true,540,,,Brussel
10140332,apartment,apartment,325000,for sale,installed,gas,2,,,,,,Brussel
10140731,house group,house group,375000 - 445000,for sale,,,,,,,,1,Brussel
10140583,apartment,apartment,340000,for sale,semi equipped,gas,3,,true,,,,Brussel
10140459,house group,house group,415000 - 449000,for sale,,,,,,,,1,Brussel
10143702,apartment,apartment,380000,for sale,installed,gas,2,,true,,,,Brussel
10140724,house group,house group,478000 - 508000,for sale,,,,,,,,1,Brussel
10142516,apartment,apartment,460000,for sale,installed,gas,2,,true,,,,Brussel
10142207,apartment,penthouse,849000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10142058,house,villa,550000,for sale,installed,fueloil,4,1886,true,1737,,,Brussel
10148316,house,house,479000,for sale,,fueloil,4,2000,true,,true,,Brussel
10147189,house,house,475000,for sale,hyper equipped,gas,3,246,true,85,,,Brussel
10161008,apartment,flat studio,135000,for sale,installed,fueloil,0,,,,,,Brussel
10153406,house,villa,265000,for sale,not installed,,4,1180,true,1180,,,Brussel
10148020,house,villa,765000,for sale,hyper equipped,gas,4,763,,,true,,Brussel
10154117,house,town house,369000,for sale,installed,gas,3,315,true,,,,Brussel
10043854,house,villa,447000,for sale,installed,electric,3,786,true,300,,,Brussel
10161757,apartment,apartment,225000,for sale,,gas,3,,true,,,,Brussel
10148189,apartment,flat studio,180000,for sale,semi equipped,electric,1,,,,,,Brussel
10161756,apartment,apartment,175000,for sale,semi equipped,gas,2,,true,,,,Brussel
10146858,apartment,flat studio,189000,for sale,installed,electric,1,,,,,,Brussel
10152605,house,house,849000,for sale,installed,gas,4,2828,true,1750,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10146830,apartment,apartment,285000,for sale,installed,gas,2,,true,,,,Brussel
10159724,house,country cottage,485000,for sale,,fueloil,3,1560,,,,,Brussel
10157634,house,other property,435000,for sale,semi equipped,fueloil,4,936,,,,,Brussel
10146820,apartment,apartment,340000,for sale,hyper equipped,gas,1,,,,,,Brussel
10146818,apartment,apartment,470000,for sale,hyper equipped,gas,1,,true,,,,Brussel
10146817,apartment,apartment,435000,for sale,hyper equipped,gas,1,,,,,,Brussel
10146819,apartment,duplex,495000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10159365,house,villa,765000,for sale,hyper equipped,gas,3,1240,true,1140,,,Brussel
10087172,house,bungalow,289000,for sale,,fueloil,3,802,,,,,Brussel
10159480,house,house,700000,for sale,installed,gas,5,1102,true,,,,Brussel
10146816,apartment,duplex,645000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10161247,house,villa,475000,for sale,installed,fueloil,3,2907,true,2740,,,Brussel
10152533,apartment,apartment,295000,for sale,installed,gas,2,,true,,,,Brussel
10152729,apartment,apartment,259500,for sale,usa installed,,3,,,,,,Brussel
10152845,apartment,apartment,285000,for sale,installed,gas,2,,true,,,,Brussel
10046455,apartment,apartment,299000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10138371,apartment,apartment,185000,for sale,not installed,gas,2,,true,,,,Brussel
10138384,apartment group,apartment group,186500 - 256500,for sale,,,,,,,,1,Brussel
10139839,apartment,apartment,250000,for sale,usa installed,gas,2,,true,,,,Brussel
10138534,apartment,apartment,310000,for sale,semi equipped,gas,2,,true,,,,Brussel
10138456,apartment,duplex,225000,for sale,installed,gas,1,,true,,,,Brussel
10139639,apartment group,apartment group,352800 - 772800,for sale,,,,,,,,1,Brussel
10138497,house,house,359000,for sale,hyper equipped,fueloil,4,1424,true,952,,,Brussel
10140213,apartment,apartment,390000,for sale,usa installed,fueloil,2,,true,,,,Brussel
10055409,apartment,penthouse,440000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel
10138601,apartment group,apartment group,455000 - 915000,for sale,,,,,,,,1,Brussel
10138446,house group,house group,395000 - 395000,for sale,,,,,,,,1,Brussel
10138619,house group,house group,465000 - 685000,for sale,,,,,,,,1,Brussel
10138633,apartment,apartment,595000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel
9926178,house,house,529000,for sale,hyper equipped,gas,4,442,true,120,true,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10138535,apartment,loft,745000,for sale,installed,gas,2,,true,150,,,Oostende
10138584,apartment group,apartment group,5250000 - 5250000,for sale,,,,,,,,1,Oostende
10138311,house,apartment block,1000000,for sale,hyper equipped,gas,10,285,true,145,,,Oostende
10144273,apartment,apartment,260000,for sale,installed,gas,2,,true,,,,Oostende
10158331,apartment,apartment,360000,for sale,hyper equipped,gas,1,,true,,,,Oostende
10138267,house,villa,1195000,for sale,installed,fueloil,7,1241,true,,,,Oostende
10149061,house,house,339000,for sale,installed,gas,2,69,,,,,Oostende
10146786,house,villa,479000,for sale,,fueloil,4,2000,true,,true,,Oostende
10146505,house,house,295000,for sale,installed,gas,2,150,true,57,,,Oostende
10150473,house,house,219000,for sale,installed,fueloil,3,188,,,,,Oostende
10151135,house,house,549000,for sale,installed,electric,3,59,true,,,,Oostende
10146510,house,house,695000,for sale,hyper equipped,fueloil,5,170,true,65,,,Oostende
10162316,apartment,apartment,140000,for sale,installed,gas,2,,true,,,,Oostende
10148715,house,house,849000,for sale,usa hyper equipped,gas,4,1064,,864,,,Oostende
10156985,house,house,325000,for sale,,gas,3,1866,true,,,,Oostende
10156510,house,villa,435000,for sale,semi equipped,fueloil,4,936,,,,,Oostende
10146804,apartment,apartment,180000,for sale,semi equipped,electric,1,,,,,,Oostende
10156345,house,house,349000,for sale,,gas,3,481,,350,,,Oostende
10154584,house,house,720000,for sale,hyper equipped,gas,4,154,true,40,,,Oostende
10154634,house,apartment block,2890000,for sale,usa hyper equipped,gas,8,230,,,,,Oostende
10161097,house,house,275000,for sale,not installed,gas,3,1045,true,910,,,Oostende
10161655,house,house,295000,for sale,semi equipped,gas,2,228,true,133,,,Oostende
10160154,house,house,349000,for sale,installed,gas,4,158,true,31,,,Oostende
10160147,house,house,295000,for sale,installed,gas,2,318,true,206,,,Oostende
10160604,house,house,320000,for sale,semi equipped,fueloil,5,605,true,605,,,Oostende
10136677,apartment group,apartment group,55000 - 429000,for sale,,,,,,,,1,Oostende
10160887,house,house,350000,for sale,installed,,4,246,true,100,,,Oostende
10161036,house,villa,1350000,for sale,usa hyper equipped,,4,441,true,441,,,Oostende
10161361,house,house,595000,for sale,hyper equipped,gas,4,807,true,652,,,Oostende
10160959,house,villa,625000,for sale,hyper equipped,gas,3,764,true,450,,,Oostende
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10137093,apartment group,apartment group,253575 - 623700,for sale,,,,,,,,1,Brussel
10137385,apartment,apartment,275000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10137075,apartment,flat studio,89000,for sale,semi equipped,gas,0,,,,,,Brussel
10137196,apartment,flat studio,169000,for sale,installed,gas,0,,,,,,Brussel
10137594,apartment,flat studio,195000,for sale,usa semi equipped,gas,1,,true,,,,Brussel
10137324,apartment group,apartment group,222000 - 362500,for sale,,,,,,,,1,Brussel
10137418,apartment group,apartment group,278000 - 313000,for sale,,,,,,,,1,Brussel
10138074,apartment,apartment,315000,for sale,installed,gas,2,,true,,,,Brussel
10135978,house,house,419500,for sale,usa hyper equipped,gas,3,216,true,216,,,Brussel
10136323,house,house,379000,for sale,installed,fueloil,2,608,true,498,,,Brussel
10136367,apartment,apartment,645000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10138007,house group,house group,340980 - 340980,for sale,,,,,,,,1,Brussel
10135994,house,house,990000,for sale,usa semi equipped,fueloil,4,387,true,135,,,Brussel
10156098,apartment,apartment,165000,for sale,,electric,1,,,,,,Brussel
10156099,apartment,apartment,175000,for sale,,electric,1,,,,,,Brussel
10155668,apartment,apartment,895000,for sale,,gas,3,,,,,,Brussel
10154419,apartment,apartment,385000,for sale,,gas,2,,true,,,,Brussel
10145345,house,house,155000,for sale,not installed,gas,2,567,true,450,,,Brussel
10084878,house,house,325000,for sale,hyper equipped,gas,3,195,true,39,,1,Brussel
10084879,house,house,325000,for sale,hyper equipped,gas,3,193,true,37,,1,Brussel
10084880,house,house,339000,for sale,hyper equipped,gas,3,191,true,35,,1,Brussel
10160307,apartment,apartment,149000,for sale,semi equipped,,1,,true,,,,Brussel
10145148,house,apartment block,700000,for sale,usa hyper equipped,gas,8,100,true,,true,,Brussel
10084877,house,house,345000,for sale,hyper equipped,gas,3,208,true,44,,1,Brussel
10160264,apartment,apartment,170000,for sale,semi equipped,gas,1,,true,,,,Brussel
10147050,house,villa,995000,for sale,installed,fueloil,6,5541,true,5341,true,,Brussel
10160542,apartment,apartment,199000,for sale,usa installed,,2,,,,,,Brussel
10160118,apartment,duplex,261000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10160774,apartment,apartment,239000,for sale,installed,gas,3,,true,,,,Brussel
10160219,apartment,penthouse,325000,for sale,usa hyper equipped,,2,,true,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10159852,apartment,apartment,345000,for sale,installed,gas,2,,true,,,,Nijvel
10160339,apartment,duplex,855000,for sale,hyper equipped,gas,2,,true,90,,,Nijvel
10160430,apartment,apartment,349000,for sale,hyper equipped,gas,2,,true,,,,Nijvel
10159966,apartment,apartment,345000,for sale,,gas,2,,true,,,,Nijvel
10146518,apartment,apartment,345000,for sale,semi equipped,gas,2,,true,3700,,,Nijvel
10161011,apartment,ground floor,550000,for sale,usa hyper equipped,gas,2,,true,88,,,Nijvel
10146052,apartment,apartment,230000,for sale,usa installed,gas,3,,,,,,Nijvel
10092687,apartment,apartment,244000,for sale,usa hyper equipped,gas,1,,true,,,1,Nijvel
9091312,apartment,apartment,245000,for sale,hyper equipped,gas,1,,true,,,1,Nijvel
10146026,apartment,apartment,180000,for sale,installed,gas,1,,,,,,Nijvel
10088030,apartment,flat studio,210000,for sale,usa hyper equipped,gas,0,,,,,1,Nijvel
9289482,apartment,apartment,259000,for sale,installed,gas,1,,true,,,1,Nijvel
10109928,apartment,apartment,265000,for sale,hyper equipped,gas,1,,true,,,1,Nijvel
10126219,apartment,apartment,299000,for sale,usa hyper equipped,gas,1,,true,,,1,Nijvel
9481679,apartment,apartment,299000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10126217,apartment,apartment,269000,for sale,usa hyper equipped,gas,1,,true,,,1,Nijvel
10067351,apartment,flat studio,295000,for sale,usa hyper equipped,gas,0,,,,,1,Nijvel
10107510,apartment,apartment,325000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10152279,house,house,375000,for sale,installed,fueloil,3,690,true,,,,Nijvel
10090813,apartment,apartment,328500,for sale,not installed,gas,3,,true,,,1,Nijvel
10109927,apartment,apartment,358000,for sale,hyper equipped,gas,2,,true,,,1,Nijvel
10126205,apartment,apartment,375000,for sale,usa hyper equipped,gas,2,,true,,,1,Nijvel
10098821,apartment,penthouse,379000,for sale,hyper equipped,gas,3,,true,,,1,Nijvel
10008399,apartment,apartment,375000,for sale,usa hyper equipped,gas,1,,,,,1,Nijvel
9890718,apartment,apartment,395000,for sale,hyper equipped,gas,1,,true,,,1,Nijvel
10126213,apartment,penthouse,445000,for sale,not installed,gas,3,,true,,,1,Nijvel
9960703,apartment,apartment,430000,for sale,usa installed,gas,3,,true,,,1,Nijvel
10126204,apartment,apartment,385000,for sale,usa hyper equipped,gas,2,,true,,,1,Nijvel
10151998,house,house,443000,for sale,,electric,3,1000,true,800,,,Nijvel
10107226,apartment,penthouse,394000,for sale,usa installed,gas,2,,true,,,1,Nijvel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
