id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10132770,house,house,240000,for sale,hyper equipped,,3,144,true,52,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10089832,house,house,240000,for sale,semi equipped,fueloil,3,370,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
9914103,house,house,249000,for sale,,fueloil,4,415,,308,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
9915527,house,house,249000,for sale,,fueloil,4,415,,308,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
9981294,house,house,249000,for sale,hyper equipped,gas,3,135,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10071795,house,apartment block,249000,for sale,semi equipped,gas,4,80,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10092474,house,house,249000,for sale,installed,fueloil,3,1236,true,1000,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10059178,house,house,249000,for sale,,gas,3,720,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10016576,house,house,250000,for sale,installed,gas,4,196,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10061633,house,house,249500,for sale,installed,gas,3,0,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10059978,house,house,249500,for sale,installed,gas,3,0,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10080286,house,house,250000,for sale,installed,fueloil,4,275,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10083522,house,house,250000,for sale,installed,fueloil,4,196,,20,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
9769110,house,house,250000,for sale,semi equipped,wood,2,986,true,700,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10053808,house,house,250000,for sale,,gas,3,96,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
9933916,house,house,250000,for sale,installed,fueloil,4,1453,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10087297,house,house,254000,for sale,hyper equipped,gas,2,186,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10123937,house,house,250000,for sale,usa hyper equipped,gas,4,145,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10034337,house,house,255000,for sale,hyper equipped,fueloil,2,186,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10087411,house,house,258000,for sale,,gas,3,291,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10072860,house,country cottage,259000,for sale,semi equipped,fueloil,4,1095,true,681,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
9796389,house,house,257000,for sale,installed,gas,2,69,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
9871293,house,house,259000,for sale,not installed,gas,5,176,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10060267,house,house,259000,for sale,hyper equipped,gas,5,235,true,100,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10083217,house,house,259900,for sale,installed,pellet,4,171,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
10123590,house,house,265000,for sale,installed,fueloil,2,663,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['C']
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10064857,house,house,269000,for sale,installed,gas,2,170,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10039552,house,house,269000,for sale,semi equipped,gas,1,145,,80,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
9953284,house,house,267000,for sale,semi equipped,fueloil,1,384,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10129114,house,house,269000,for sale,installed,fueloil,4,2254,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
9937402,house,house,269000,for sale,installed,fueloil,4,1009,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10100268,house,house,265000,for sale,semi equipped,gas,4,143,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10096724,house,house,269000,for sale,installed,electric,3,651,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10096790,house,house,269000,for sale,hyper equipped,gas,3,248,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10131612,house,house,272000,for sale,installed,gas,3,102,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10119165,house,country cottage,269000,for sale,installed,fueloil,4,848,true,620,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10121162,house,house,269000,for sale,,pellet,3,1094,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
9972363,house,house,270000,for sale,semi equipped,fueloil,3,1452,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10003165,house,house,275000,for sale,installed,fueloil,3,1729,true,1653,true,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
9981575,house,house,274000,for sale,,carbon,4,672,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10071118,house,house,275000,for sale,installed,gas,4,210,,95,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10115872,house,house,275000,for sale,installed,gas,3,265,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10047183,house,house,275000,for sale,not installed,gas,5,309,true,130,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10124897,house,house,275000,for sale,semi equipped,fueloil,3,500,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10078835,house,house,279000,for sale,semi equipped,fueloil,5,383,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10098944,house,house,275000,for sale,usa hyper equipped,fueloil,4,280,true,200,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
9912614,house,house,279000,for sale,,fueloil,3,686,true,300,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
9998116,house,house,279000,for sale,installed,gas,3,909,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10131180,house,house,279000,for sale,installed,gas,3,550,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10103240,house,house,279000,for sale,installed,gas,3,282,,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10100108,house,house,285000,for sale,semi equipped,fueloil,2,562,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10092648,house,house,280000,for sale,hyper equipped,gas,3,130,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
9858173,house,house,285000,for sale,installed,gas,3,290,true,150,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10113195,house,house,285000,for sale,,fueloil,3,270,true,100,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
10117496,house,house,289000,for sale,usa hyper equipped,gas,3,50,true,,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
9961939,house,house,289000,for sale,installed,gas,3,247,,127,,,Gent,['Vlaanderen'],['Oost-Vlaanderen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
9998945,house,house,295000,for sale,semi equipped,gas,3,62,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10101965,house,house,290000,for sale,installed,fueloil,4,1080,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10078833,house,house,295000,for sale,semi equipped,gas,3,394,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10117495,house,house,289000,for sale,usa hyper equipped,gas,3,50,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10113995,house,house,295000,for sale,,gas,3,40,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9994748,house,house,289500,for sale,,gas,3,181,,50,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10014342,house,house,297000,for sale,semi equipped,electric,2,384,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10117507,house,house,298000,for sale,installed,gas,2,160,true,112,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10112504,house,town house,299000,for sale,installed,electric,2,372,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10112503,house,town house,299000,for sale,installed,electric,2,372,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10080407,house,house,299000,for sale,,gas,2,70,true,17,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10032937,house,house,299000,for sale,usa hyper equipped,fueloil,3,1174,true,1054,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10020501,house,house,299000,for sale,installed,electric,2,350,true,175,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10055463,house,house,299000,for sale,semi equipped,gas,4,100,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10068670,house,apartment block,299000,for sale,installed,gas,4,609,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10037671,house,house,299000,for sale,semi equipped,gas,4,982,true,800,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10066212,house,house,300000,for sale,installed,fueloil,4,1628,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10110824,house,house,299500,for sale,installed,fueloil,4,161,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9906008,house,house,300000,for sale,installed,fueloil,3,1161,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10023609,house,house,300000,for sale,semi equipped,fueloil,4,7006,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10125933,house,mixed use building,307200,for sale,semi equipped,gas,4,701,true,300,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9718738,house,house,309000,for sale,installed,gas,2,148,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10109581,house,house,305000,for sale,semi equipped,gas,3,280,true,280,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10015100,house,mixed use building,310000,for sale,hyper equipped,electric,2,356,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9829230,house,mixed use building,315000,for sale,semi equipped,fueloil,4,108,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10110663,house,house,315000,for sale,semi equipped,gas,3,185,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10009252,house,house,315000,for sale,,gas,3,55,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10109438,house,house,315000,for sale,hyper equipped,gas,4,220,true,80,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10120612,house,house,319000,for sale,hyper equipped,gas,4,60,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10072696,house,villa,300000,for sale,semi equipped,fueloil,4,2203,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10087231,house,town house,319000,for sale,installed,gas,3,103,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
9788252,house,house,319500,for sale,installed,gas,3,390,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
9890578,house,house,319000,for sale,hyper equipped,gas,4,17,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10116448,house,house,319000,for sale,semi equipped,electric,2,564,true,300,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10068880,house,house,320000,for sale,installed,fueloil,3,642,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10005157,house,house,319000,for sale,,gas,2,175,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10128375,house,town house,320000,for sale,semi equipped,gas,2,443,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10079879,house,house,320000,for sale,installed,gas,2,142,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
9958060,house,town house,325000,for sale,installed,gas,3,84,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10119622,house,mixed use building,320000,for sale,,gas,3,445,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
9508122,house,apartment block,325000,for sale,semi equipped,fueloil,3,170,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
9779846,house,house,325000,for sale,installed,fueloil,2,770,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10133814,house,house,325000,for sale,installed,gas,3,2221,,1800,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10115870,house,house,325000,for sale,semi equipped,fueloil,6,476,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10114075,house,apartment block,325000,for sale,,gas,6,166,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10027500,house,apartment block,325000,for sale,installed,gas,5,242,true,30,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
9869226,house,house,329000,for sale,semi equipped,gas,3,218,true,52,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10068672,house,house,329000,for sale,installed,fueloil,4,1179,true,800,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10085981,house,house,329000,for sale,installed,gas,3,371,true,250,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
9591264,house,house,329000,for sale,installed,fueloil,4,2685,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
9932008,house,house,330000,for sale,semi equipped,fueloil,4,1427,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10039979,house,house,330000,for sale,installed,gas,3,0,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10030082,house,house,330000,for sale,,electric,5,86,true,6,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10020220,house,house,329000,for sale,hyper equipped,gas,4,300,true,170,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10014564,house,house,335000,for sale,,gas,4,200,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10134636,house,house,339000,for sale,installed,gas,3,594,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10115940,house,house,340000,for sale,hyper equipped,gas,2,153,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
9976985,house,house,345000,for sale,,gas,4,280,true,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10103576,house,house,340000,for sale,semi equipped,fueloil,5,550,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
10051945,house,house,340000,for sale,installed,gas,3,417,,,,,Nijvel,['Wallonïe'],['Waals Brabant'],['D']
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10121618,house,house,349000,for sale,installed,gas,5,740,true,555,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
9958348,house,house,345000,for sale,installed,fueloil,4,388,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10134848,house,house,349000,for sale,installed,pellet,4,2161,true,2000,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10119594,house,house,349000,for sale,semi equipped,gas,4,332,,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
9926242,house,villa,349000,for sale,semi equipped,gas,7,4100,,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10032574,house,bungalow,349000,for sale,installed,fueloil,4,708,true,200,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10006497,house,house,349500,for sale,not installed,gas,4,518,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10120532,house,house,350000,for sale,semi equipped,fueloil,4,2178,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10087850,house,house,349000,for sale,hyper equipped,gas,4,265,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10004783,house,house,349000,for sale,installed,gas,5,304,,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10058898,house,house,350000,for sale,installed,fueloil,4,15640,,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10002562,house,house,350000,for sale,usa semi equipped,fueloil,5,404,true,200,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10121415,house,house,355000,for sale,hyper equipped,electric,3,986,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
9960093,house,house,355000,for sale,installed,electric,3,338,,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10133847,house,house,359000,for sale,usa installed,gas,4,1597,true,1200,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
9830944,house,house,359000,for sale,installed,gas,4,287,,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10085718,house,house,359000,for sale,installed,gas,3,821,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10041170,house,apartment block,365000,for sale,installed,gas,4,113,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10133497,house,house,365000,for sale,usa installed,gas,5,450,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10068369,house,house,360000,for sale,hyper equipped,gas,2,515,,180,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10105703,house,house,369000,for sale,usa hyper equipped,gas,4,855,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10133652,house,house,370000,for sale,installed,gas,2,70,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10134841,house,house,370000,for sale,,,5,886,true,700,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10128566,house,house,372000,for sale,usa semi equipped,fueloil,3,428,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10106813,house,house,370000,for sale,installed,gas,4,361,,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10093356,house,house,375000,for sale,semi equipped,fueloil,3,575,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10129711,house,house,375000,for sale,,gas,4,456,true,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10068402,house,house,379000,for sale,installed,gas,5,1111,,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
10091851,house,house,379000,for sale,usa hyper equipped,gas,5,470,true,320,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
9975361,house,house,379000,for sale,installed,gas,5,1111,,,,,Charleroi,['Wallonïe'],['Henegouwen'],['C']
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10135325,house,house,383000,for sale,hyper equipped,gas,3,300,true,200,,,Brussel,['Brussel'],['Brussel'],[None]
9992620,house,house,395000,for sale,usa hyper equipped,gas,3,170,true,32,,,Brussel,['Brussel'],['Brussel'],[None]
10116304,house,house,389000,for sale,hyper equipped,gas,3,286,,150,,,Brussel,['Brussel'],['Brussel'],[None]
9589549,house,house,385000,for sale,semi equipped,gas,4,356,true,,,,Brussel,['Brussel'],['Brussel'],[None]
9777965,house,house,389000,for sale,,fueloil,3,653,true,380,,,Brussel,['Brussel'],['Brussel'],[None]
10052156,house,house,395000,for sale,semi equipped,fueloil,4,430,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10107641,house,house,395000,for sale,hyper equipped,gas,5,115,,,,,Brussel,['Brussel'],['Brussel'],[None]
9969776,house,house,390000,for sale,installed,fueloil,3,1235,,,,,Brussel,['Brussel'],['Brussel'],[None]
10043042,house,house,399000,for sale,installed,gas,5,1389,true,,,,Brussel,['Brussel'],['Brussel'],[None]
9777785,house,house,395000,for sale,semi equipped,gas,9,647,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10127673,house,house,399000,for sale,hyper equipped,gas,3,231,true,260,,,Brussel,['Brussel'],['Brussel'],[None]
10086593,house,apartment block,399000,for sale,not installed,gas,9,1097,true,,,,Brussel,['Brussel'],['Brussel'],[None]
10081694,house,house,399000,for sale,semi equipped,gas,3,706,true,706,,,Brussel,['Brussel'],['Brussel'],[None]
10063663,house,house,399000,for sale,usa installed,,3,147,,27,,,Brussel,['Brussel'],['Brussel'],[None]
